Date,High,Low,Open,Close,Volume,Adj Close
2016-07-29,122.70999908447266,121.3499984741211,121.37000274658203,122.19999694824219,1305700.0,116.2098159790039
2016-08-01,122.75,120.80999755859375,122.20999908447266,121.22000122070312,727400.0,115.27786254882812
2016-08-02,121.05000305175781,119.1500015258789,120.97000122070312,120.11000061035156,1030300.0,114.2222671508789
2016-08-03,120.51000213623047,119.5,120.0199966430664,120.51000213623047,755300.0,114.60264587402344
2016-08-04,120.80000305175781,119.45999908447266,120.05000305175781,119.62000274658203,434100.0,113.75630187988281
2016-08-05,121.47000122070312,120.41000366210938,120.80000305175781,120.9000015258789,908100.0,114.97354888916016
2016-08-08,121.0,119.91999816894531,120.79000091552734,120.16000366210938,677100.0,114.26980590820312
2016-08-09,120.94999694824219,120.1500015258789,120.44000244140625,120.58000183105469,582000.0,114.66921997070312
2016-08-10,120.9800033569336,119.33999633789062,120.62000274658203,119.83000183105469,600600.0,113.95597839355469
2016-08-11,120.69000244140625,119.80999755859375,120.12000274658203,120.41000366210938,741800.0,114.507568359375
2016-08-12,120.83000183105469,119.68000030517578,120.19999694824219,119.91000366210938,540400.0,114.03205871582031
2016-08-15,120.5999984741211,119.22000122070312,120.36000061035156,120.26000213623047,863400.0,114.36492156982422
2016-08-16,120.25,119.58999633789062,120.12000274658203,119.63999938964844,674500.0,113.77530670166016
2016-08-17,120.44999694824219,119.08999633789062,120.19999694824219,120.0999984741211,828100.0,114.21276092529297
2016-08-18,120.31999969482422,119.02999877929688,120.30000305175781,120.02999877929688,680300.0,114.14617919921875
2016-08-19,120.75,119.0,119.58999633789062,120.30000305175781,782600.0,114.40296173095703
2016-08-22,120.62999725341797,119.83000183105469,120.29000091552734,120.30000305175781,379600.0,114.40296173095703
2016-08-23,121.97000122070312,120.6500015258789,121.0,121.2699966430664,817900.0,115.32540130615234
2016-08-24,121.7699966430664,120.63999938964844,120.9000015258789,120.94000244140625,696900.0,115.35403442382812
2016-08-25,121.36000061035156,120.5999984741211,120.5999984741211,121.08999633789062,488300.0,115.49710083007812
2016-08-26,122.55000305175781,120.98999786376953,121.58999633789062,121.56999969482422,1266100.0,115.95491790771484
2016-08-29,122.8499984741211,121.5999984741211,121.77999877929688,122.5999984741211,1080700.0,116.93734741210938
2016-08-30,122.97000122070312,122.11000061035156,122.69999694824219,122.97000122070312,785100.0,117.2902603149414
2016-08-31,124.55000305175781,122.38999938964844,122.86000061035156,123.54000091552734,1324200.0,117.83393096923828
2016-09-01,124.41000366210938,122.63999938964844,123.5199966430664,123.94000244140625,811500.0,118.21546173095703
2016-09-02,125.55000305175781,124.41000366210938,124.55999755859375,125.43000030517578,706800.0,119.63662719726562
2016-09-06,126.0,124.72000122070312,125.62000274658203,125.79000091552734,1021600.0,119.97999572753906
2016-09-07,125.9000015258789,124.93000030517578,125.62999725341797,125.69000244140625,792100.0,119.88462829589844
2016-09-08,126.5199966430664,125.45999908447266,125.5199966430664,125.7300033569336,774900.0,119.92279052734375
2016-09-09,125.54000091552734,122.22000122070312,124.94999694824219,122.22000122070312,1002400.0,116.57490539550781
2016-09-12,124.44999694824219,120.94999694824219,121.29000091552734,124.23999786376953,974300.0,118.50160217285156
2016-09-13,123.44999694824219,121.51000213623047,123.08000183105469,122.12000274658203,935200.0,116.47952270507812
2016-09-14,122.91000366210938,121.0999984741211,121.97000122070312,121.5199966430664,757600.0,115.9072265625
2016-09-15,124.73999786376953,121.37999725341797,121.37999725341797,124.11000061035156,879400.0,118.37761688232422
2016-09-16,123.87999725341797,122.2699966430664,123.51000213623047,123.2699966430664,1145300.0,117.57638549804688
2016-09-19,125.69999694824219,123.70999908447266,123.70999908447266,124.68000030517578,950300.0,118.92127990722656
2016-09-20,125.95999908447266,124.7300033569336,125.55000305175781,124.77999877929688,877200.0,119.01664733886719
2016-09-21,127.75,125.43000030517578,125.69999694824219,127.55999755859375,964400.0,121.66825866699219
2016-09-22,128.39999389648438,126.55999755859375,127.9000015258789,126.83000183105469,1155100.0,120.97196197509766
2016-09-23,126.81999969482422,124.9800033569336,126.38999938964844,124.9800033569336,927900.0,119.2074203491211
2016-09-26,125.91999816894531,123.72000122070312,124.05999755859375,124.93000030517578,995400.0,119.15971374511719
2016-09-27,127.38999938964844,124.02999877929688,124.63999938964844,126.86000061035156,998500.0,121.00057220458984
2016-09-28,127.73999786376953,125.69000244140625,127.01000213623047,127.55999755859375,1024400.0,121.66825866699219
2016-09-29,127.63999938964844,124.4800033569336,127.54000091552734,125.0199966430664,1059700.0,119.24557495117188
2016-09-30,127.26000213623047,125.91000366210938,126.08999633789062,126.55999755859375,1476000.0,120.7144546508789
2016-10-03,126.52999877929688,124.5199966430664,126.05999755859375,124.95999908447266,1355100.0,119.18833923339844
2016-10-04,127.0199966430664,123.19999694824219,126.22000122070312,124.19999694824219,1274400.0,118.46342468261719
2016-10-05,125.23999786376953,123.86000061035156,123.86000061035156,124.1500015258789,1009900.0,118.4157485961914
2016-10-06,125.31999969482422,122.79000091552734,124.0,125.04000091552734,833600.0,119.26465606689453
2016-10-07,125.05000305175781,123.43000030517578,125.05000305175781,123.86000061035156,754200.0,118.13915252685547
2016-10-10,125.41000366210938,124.47000122070312,125.0,124.6500015258789,438100.0,118.89265441894531
2016-10-11,124.52999877929688,122.0,124.52999877929688,122.75,631100.0,117.08041381835938
2016-10-12,123.77999877929688,121.79000091552734,122.55999755859375,123.37000274658203,605400.0,117.67176818847656
2016-10-13,123.20999908447266,121.25,122.30999755859375,122.66999816894531,814000.0,117.00411224365234
2016-10-14,124.6500015258789,122.79000091552734,124.0,123.1500015258789,958000.0,117.46194458007812
2016-10-17,123.58000183105469,122.5,123.13999938964844,122.55000305175781,682200.0,116.88964080810547
2016-10-18,124.05999755859375,122.48999786376953,124.0,122.88999938964844,804100.0,117.21395111083984
2016-10-19,123.51000213623047,122.3499984741211,123.30999755859375,122.68000030517578,858900.0,117.0136489868164
2016-10-20,123.19000244140625,121.95999908447266,122.5199966430664,122.12000274658203,948600.0,116.47952270507812
2016-10-21,124.05000305175781,120.94999694824219,121.1500015258789,123.98999786376953,1568700.0,118.26314544677734
2016-10-24,125.66999816894531,124.44000244140625,125.05999755859375,124.63999938964844,1243000.0,118.88311004638672
2016-10-25,125.08999633789062,124.16000366210938,124.41000366210938,124.25,927400.0,118.51114654541016
2016-10-26,124.12999725341797,122.58999633789062,123.38999938964844,123.31999969482422,905600.0,117.62406921386719
2016-10-27,124.61000061035156,122.44999694824219,124.0999984741211,122.86000061035156,1134800.0,117.18534088134766
2016-10-28,123.75,121.83999633789062,123.30999755859375,122.27999877929688,735900.0,116.63214111328125
2016-10-31,123.47000122070312,121.58000183105469,122.80000305175781,121.8499984741211,1854200.0,116.22199249267578
2016-11-01,122.52999877929688,120.52999877929688,122.2300033569336,120.93000030517578,1205400.0,115.34447479248047
2016-11-02,120.80999755859375,119.45999908447266,120.80000305175781,119.45999908447266,1459200.0,113.9423828125
2016-11-03,122.69999694824219,119.33999633789062,119.44999694824219,122.5,2374800.0,116.84195709228516
2016-11-04,123.61000061035156,121.91999816894531,122.4800033569336,122.58999633789062,1511400.0,116.92781066894531
2016-11-07,126.69999694824219,124.55000305175781,124.87000274658203,125.45999908447266,1273800.0,119.66524505615234
2016-11-08,127.63999938964844,124.69000244140625,125.52999877929688,126.41999816894531,1216900.0,120.58091735839844
2016-11-09,127.5,123.52999877929688,125.25,125.62999725341797,2097400.0,119.827392578125
2016-11-10,127.68000030517578,124.16999816894531,125.94000244140625,126.33000183105469,1403300.0,120.49507904052734
2016-11-11,126.56999969482422,124.73999786376953,125.72000122070312,125.45999908447266,1526800.0,119.66524505615234
2016-11-14,126.70999908447266,123.19999694824219,126.41999816894531,123.72000122070312,1597500.0,118.005615234375
2016-11-15,123.5,120.86000061035156,123.43000030517578,121.93000030517578,2027900.0,116.29828643798828
2016-11-16,123.16000366210938,121.04000091552734,121.4800033569336,122.36000061035156,1091400.0,116.70845031738281
2016-11-17,124.12000274658203,122.38999938964844,122.44999694824219,123.97000122070312,1142400.0,118.24404907226562
2016-11-18,123.80000305175781,121.62999725341797,123.66999816894531,121.80000305175781,1525200.0,116.1742935180664
2016-11-21,123.0,121.23999786376953,121.9800033569336,121.7300033569336,1488700.0,116.10753631591797
2016-11-22,123.3499984741211,120.69999694824219,121.7300033569336,120.80999755859375,2106600.0,115.23003387451172
2016-11-23,121.13999938964844,119.4800033569336,120.04000091552734,120.20999908447266,2612200.0,115.00043487548828
2016-11-25,120.81999969482422,119.16000366210938,120.43000030517578,119.91999816894531,1398100.0,114.72299194335938
2016-11-28,119.62999725341797,118.33999633789062,119.27999877929688,118.4000015258789,2331700.0,113.26885986328125
2016-11-29,119.9800033569336,118.12999725341797,118.13999938964844,119.61000061035156,1696300.0,114.42642211914062
2016-11-30,120.93000030517578,118.55999755859375,120.11000061035156,118.98999786376953,1956300.0,113.83329010009766
2016-12-01,119.66999816894531,115.52999877929688,119.4000015258789,116.26000213623047,3641200.0,111.22161102294922
2016-12-02,117.0,114.80000305175781,116.30999755859375,115.69000244140625,2262300.0,110.67632293701172
2016-12-05,116.70999908447266,114.1500015258789,116.29000091552734,114.27999877929688,2535200.0,109.32740783691406
2016-12-06,114.83999633789062,112.66999816894531,114.72000122070312,113.56999969482422,2859800.0,108.64818572998047
2016-12-07,114.58000183105469,112.58000183105469,113.87999725341797,114.33999633789062,2070800.0,109.38481140136719
2016-12-08,115.44000244140625,114.0,114.43000030517578,114.22000122070312,1653700.0,109.27001953125
2016-12-09,115.4800033569336,113.55999755859375,114.20999908447266,115.0,1793500.0,110.0162124633789
2016-12-12,115.0,113.08000183105469,115.0,113.5,1229300.0,108.58120727539062
2016-12-13,117.47000122070312,113.41000366210938,113.94999694824219,116.69000244140625,2242500.0,111.63298797607422
2016-12-14,117.08999633789062,114.5999984741211,116.31999969482422,114.93000030517578,1395700.0,109.94925689697266
2016-12-15,116.01000213623047,114.04000091552734,114.5999984741211,114.30000305175781,1498600.0,109.34654235839844
2016-12-16,114.52999877929688,112.97000122070312,114.05999755859375,113.0999984741211,2334500.0,108.19854736328125
2016-12-19,113.61000061035156,112.2699966430664,112.95999908447266,112.5999984741211,958800.0,107.72020721435547
2016-12-20,112.86000061035156,111.7699966430664,112.86000061035156,112.31999969482422,1577000.0,107.45234680175781
2016-12-21,112.76000213623047,111.68000030517578,112.45999908447266,111.69999694824219,836600.0,106.85921478271484
2016-12-22,111.62999725341797,109.52999877929688,111.61000061035156,109.69999694824219,1341600.0,104.94590759277344
2016-12-23,110.01000213623047,108.97000122070312,109.56999969482422,109.0199966430664,797600.0,104.29536437988281
2016-12-27,110.22000122070312,109.16000366210938,109.61000061035156,109.43000030517578,447700.0,104.68760681152344
2016-12-28,109.83000183105469,108.61000061035156,109.55999755859375,108.68000030517578,582400.0,103.97010040283203
2016-12-29,109.43000030517578,108.5999984741211,108.94999694824219,108.61000061035156,723600.0,103.90312194824219
2016-12-30,108.79000091552734,107.20999908447266,108.41000366210938,107.54000091552734,989200.0,102.8795166015625
2017-01-03,109.01000213623047,107.87000274658203,108.41000366210938,108.38999938964844,1569000.0,103.69267272949219
2017-01-04,112.19999694824219,108.48999786376953,108.69999694824219,111.73999786376953,1470300.0,106.89749145507812
2017-01-05,113.66999816894531,111.02999877929688,111.23999786376953,112.58999633789062,1816700.0,107.71065521240234
2017-01-06,115.95999908447266,112.66000366210938,112.66000366210938,114.5999984741211,2203800.0,109.633544921875
2017-01-09,114.41000366210938,112.80999755859375,114.30000305175781,113.27999877929688,1491700.0,108.37074279785156
2017-01-10,112.9800033569336,110.83000183105469,112.9800033569336,111.3499984741211,1572800.0,106.5243911743164
2017-01-11,112.08999633789062,110.54000091552734,111.47000122070312,111.97000122070312,1296600.0,107.11751556396484
2017-01-12,113.05999755859375,110.91000366210938,111.88999938964844,112.58999633789062,1155300.0,107.71065521240234
2017-01-13,113.61000061035156,111.95999908447266,112.91999816894531,112.41999816894531,838200.0,107.54801940917969
2017-01-17,114.4000015258789,111.94000244140625,111.94000244140625,113.94000244140625,1648600.0,109.00215148925781
2017-01-18,114.62000274658203,112.94000244140625,114.41999816894531,114.4000015258789,1706800.0,109.44223022460938
2017-01-19,115.2699966430664,114.2300033569336,114.23999786376953,114.4000015258789,1027600.0,109.44223022460938
2017-01-20,116.16000366210938,114.41000366210938,114.8499984741211,116.0,1450500.0,110.9728775024414
2017-01-23,116.3499984741211,114.9000015258789,115.9000015258789,116.11000061035156,903000.0,111.078125
2017-01-24,117.22000122070312,115.55999755859375,116.37999725341797,116.91999816894531,1101000.0,111.8530044555664
2017-01-25,120.54000091552734,117.0,117.41999816894531,120.43000030517578,1502700.0,115.21089935302734
2017-01-26,122.20999908447266,120.63999938964844,120.63999938964844,121.12000274658203,1495900.0,115.87098693847656
2017-01-27,121.11000061035156,120.41999816894531,121.04000091552734,120.69000244140625,718600.0,115.45962524414062
2017-01-30,120.97000122070312,119.05000305175781,120.97000122070312,120.62000274658203,754200.0,115.39266204833984
2017-01-31,121.27999877929688,119.66000366210938,120.37000274658203,120.18000030517578,1283200.0,114.97174072265625
2017-02-01,120.80999755859375,119.06999969482422,120.66999816894531,119.56999969482422,764500.0,114.38816833496094
2017-02-02,120.55000305175781,118.80000305175781,119.16000366210938,120.41999816894531,782600.0,115.20130920410156
2017-02-03,122.97000122070312,121.11000061035156,121.58999633789062,122.5999984741211,1118100.0,117.28684997558594
2017-02-06,123.16999816894531,121.88999938964844,122.12000274658203,122.87999725341797,1164600.0,117.55470275878906
2017-02-07,128.49000549316406,125.0,125.25,125.83999633789062,2341700.0,120.38641357421875
2017-02-08,126.75,124.63999938964844,126.0,125.08000183105469,917900.0,119.65937805175781
2017-02-09,126.45999908447266,125.0199966430664,125.08000183105469,126.20999908447266,850300.0,120.74040222167969
2017-02-10,126.55999755859375,125.45999908447266,126.20999908447266,126.29000091552734,1056200.0,120.81694030761719
2017-02-13,127.37000274658203,126.06999969482422,126.94000244140625,126.52999877929688,1016600.0,121.0465316772461
2017-02-14,127.43000030517578,126.20999908447266,126.36000061035156,126.91999816894531,1254900.0,121.41962432861328
2017-02-15,128.67999267578125,126.30000305175781,126.5199966430664,128.3300018310547,907900.0,122.76851654052734
2017-02-16,128.9600067138672,127.44999694824219,128.24000549316406,128.61000061035156,831900.0,123.0363998413086
2017-02-17,130.4199981689453,128.05999755859375,128.3800048828125,130.38999938964844,1338900.0,124.73927307128906
2017-02-21,131.25,129.92999267578125,130.32000732421875,130.75999450683594,1273500.0,125.09321594238281
2017-02-22,130.83999633789062,129.92999267578125,129.99000549316406,130.77999877929688,905700.0,125.5058822631836
2017-02-23,131.25999450683594,129.38999938964844,130.3800048828125,130.77999877929688,713100.0,125.5058822631836
2017-02-24,130.9600067138672,129.5,130.02000427246094,130.82000732421875,971000.0,125.54426574707031
2017-02-27,130.74000549316406,129.75,130.42999267578125,129.99000549316406,946700.0,124.74775695800781
2017-02-28,130.16000366210938,129.22000122070312,130.0,129.47000122070312,1432700.0,124.24871063232422
2017-03-01,131.1999969482422,129.82000732421875,131.10000610351562,130.0,2467700.0,124.75735473632812
2017-03-02,130.69000244140625,129.6999969482422,130.14999389648438,130.0,2024600.0,124.75735473632812
2017-03-03,130.5399932861328,129.4600067138672,130.11000061035156,129.63999938964844,1239200.0,124.41183471679688
2017-03-06,130.8300018310547,129.1199951171875,129.1199951171875,130.42999267578125,796200.0,125.16998291015625
2017-03-07,131.1999969482422,130.25999450683594,130.25999450683594,130.69000244140625,773600.0,125.41950988769531
2017-03-08,131.2899932861328,130.33999633789062,131.05999755859375,130.5800018310547,655600.0,125.31393432617188
2017-03-09,131.52000427246094,130.5,130.74000549316406,131.05999755859375,705300.0,125.77458190917969
2017-03-10,132.0800018310547,130.64999389648438,131.5,131.69000244140625,1166300.0,126.37918090820312
2017-03-13,132.9499969482422,131.9499969482422,132.0,132.58999633789062,871900.0,127.24285888671875
2017-03-14,133.0800018310547,131.57000732421875,132.33999633789062,132.1699981689453,619300.0,126.83981323242188
2017-03-15,132.25,128.9199981689453,131.75,130.35000610351562,2640600.0,125.09322357177734
2017-03-16,131.85000610351562,130.52999877929688,130.52999877929688,131.74000549316406,1035700.0,126.42716979980469
2017-03-17,131.6300048828125,129.8699951171875,131.3000030517578,129.99000549316406,2153100.0,124.74775695800781
2017-03-20,130.22999572753906,129.2100067138672,129.9199981689453,129.69000244140625,1261400.0,124.45984649658203
2017-03-21,130.99000549316406,127.7699966430664,130.50999450683594,128.1999969482422,1063600.0,123.02991485595703
2017-03-22,128.69000244140625,127.27999877929688,128.25,128.49000549316406,2042700.0,123.30823516845703
2017-03-23,130.0399932861328,127.87999725341797,128.5399932861328,129.14999389648438,858500.0,123.94160461425781
2017-03-24,130.8000030517578,128.88999938964844,129.47999572753906,129.69000244140625,982400.0,124.45984649658203
2017-03-27,129.0800018310547,127.97000122070312,128.5399932861328,128.4499969482422,1147800.0,123.26983642578125
2017-03-28,129.22000122070312,127.83999633789062,128.30999755859375,128.72000122070312,775000.0,123.5289535522461
2017-03-29,128.69000244140625,127.75,128.61000061035156,128.30999755859375,773600.0,123.13548278808594
2017-03-30,129.5,128.0500030517578,128.32000732421875,129.39999389648438,641800.0,124.18152618408203
2017-03-31,131.52000427246094,128.8800048828125,129.16000366210938,130.74000549316406,1407600.0,125.46747589111328
2017-04-03,131.72000122070312,128.66000366210938,130.47999572753906,129.35000610351562,1628100.0,124.13356018066406
2017-04-04,128.97999572753906,127.5999984741211,128.8699951171875,128.82000732421875,1365300.0,123.62492370605469
2017-04-05,131.63999938964844,128.5,129.4600067138672,130.1699981689453,1494300.0,124.92047119140625
2017-04-06,130.66000366210938,129.1699981689453,130.0500030517578,129.9600067138672,895800.0,124.71894073486328
2017-04-07,130.5800018310547,129.3800048828125,129.72000122070312,130.0500030517578,976900.0,124.80530548095703
2017-04-10,130.33999633789062,128.85000610351562,130.0500030517578,129.58999633789062,821500.0,124.36386108398438
2017-04-11,129.61000061035156,128.50999450683594,129.4600067138672,129.1999969482422,806600.0,123.98957824707031
2017-04-12,129.91000366210938,128.4199981689453,129.91000366210938,128.92999267578125,650100.0,123.73048400878906
2017-04-13,129.25999450683594,128.25999450683594,128.52999877929688,128.27999877929688,610400.0,123.10668182373047
2017-04-17,130.86000061035156,129.19000244140625,129.4199981689453,130.75999450683594,820700.0,125.48668670654297
2017-04-18,131.10000610351562,129.77999877929688,130.1300048828125,130.52000427246094,796700.0,125.25636291503906
2017-04-19,131.17999267578125,130.30999755859375,131.0800018310547,130.57000732421875,1001700.0,125.30437469482422
2017-04-20,132.19000244140625,130.83999633789062,130.83999633789062,131.8699951171875,985300.0,126.5519027709961
2017-04-21,132.8300018310547,131.38999938964844,131.89999389648438,131.52000427246094,1274200.0,126.2160415649414
2017-04-24,134.57000732421875,132.66000366210938,133.2899932861328,133.89999389648438,2049200.0,128.5000457763672
2017-04-25,136.75,132.80999755859375,134.38999938964844,135.61000061035156,2012900.0,130.14109802246094
2017-04-26,136.0,134.1699981689453,135.97000122070312,134.22999572753906,1110700.0,128.81671142578125
2017-04-27,135.27999877929688,134.24000549316406,134.6699981689453,135.08999633789062,839300.0,129.64207458496094
2017-04-28,134.9499969482422,133.9499969482422,134.50999450683594,134.19000244140625,1422000.0,128.7783660888672
2017-05-01,135.49000549316406,134.1199951171875,134.61000061035156,135.02000427246094,941000.0,129.5748748779297
2017-05-02,136.1199951171875,134.85000610351562,134.85000610351562,135.4600067138672,955500.0,129.9971466064453
2017-05-03,135.75,134.66000366210938,135.0800018310547,135.36000061035156,753100.0,129.9011688232422
2017-05-04,137.57000732421875,135.52000427246094,135.9499969482422,136.61000061035156,2005800.0,131.10076904296875
2017-05-05,138.0500030517578,136.32000732421875,136.55999755859375,137.5500030517578,1056300.0,132.00286865234375
2017-05-08,137.8800048828125,136.42999267578125,137.47999572753906,136.86000061035156,1116500.0,131.34072875976562
2017-05-09,137.6999969482422,136.80999755859375,136.80999755859375,137.30999755859375,849700.0,131.7725372314453
2017-05-10,137.94000244140625,136.49000549316406,136.92999267578125,137.8699951171875,787400.0,132.30995178222656
2017-05-11,137.39999389648438,136.49000549316406,137.3000030517578,137.33999633789062,727500.0,131.80133056640625
2017-05-12,137.33999633789062,136.3699951171875,136.9199981689453,136.6999969482422,720300.0,131.18714904785156
2017-05-15,138.47999572753906,136.5800018310547,136.86000061035156,138.3800048828125,662500.0,132.79940795898438
2017-05-16,139.4499969482422,137.88999938964844,138.3800048828125,139.02000427246094,1096700.0,133.41358947753906
2017-05-17,139.02000427246094,136.49000549316406,139.02000427246094,136.55999755859375,986100.0,131.0528106689453
2017-05-18,138.25999450683594,136.22000122070312,136.6199951171875,137.4499969482422,909500.0,131.90689086914062
2017-05-19,138.99000549316406,137.0399932861328,137.69000244140625,138.13999938964844,751600.0,132.56906127929688
2017-05-22,139.1999969482422,138.22000122070312,138.42999267578125,138.77999877929688,602000.0,133.18324279785156
2017-05-23,139.22999572753906,137.66000366210938,138.5800018310547,138.1999969482422,812500.0,132.6266632080078
2017-05-24,139.72000122070312,137.75999450683594,138.27000427246094,139.50999450683594,759600.0,134.2821807861328
2017-05-25,140.89999389648438,139.8300018310547,139.91000366210938,140.69000244140625,506200.0,135.41799926757812
2017-05-26,141.11000061035156,139.7899932861328,140.6300048828125,140.2100067138672,972800.0,134.9559783935547
2017-05-30,140.9199981689453,139.75999450683594,140.0399932861328,140.80999755859375,635900.0,135.53346252441406
2017-05-31,142.92999267578125,140.5399932861328,140.8300018310547,142.80999755859375,1437500.0,137.45849609375
2017-06-01,145.3000030517578,143.08999633789062,143.2100067138672,143.6999969482422,1798600.0,138.31515502929688
2017-06-02,144.63999938964844,143.0800018310547,144.05999755859375,144.16000366210938,1174500.0,138.75794982910156
2017-06-05,144.67999267578125,143.75999450683594,144.19000244140625,144.39999389648438,584000.0,138.98892211914062
2017-06-06,144.36000061035156,143.39999389648438,144.0,143.92999267578125,1057600.0,138.53656005859375
2017-06-07,146.32000732421875,144.10000610351562,144.3699951171875,146.00999450683594,1339000.0,140.53863525390625
2017-06-08,146.4199981689453,144.89999389648438,146.00999450683594,145.61000061035156,1423000.0,140.1536102294922
2017-06-09,147.5399932861328,144.7899932861328,145.6999969482422,146.80999755859375,1064500.0,141.3086395263672
2017-06-12,147.02999877929688,144.35000610351562,146.80999755859375,145.69000244140625,1293100.0,140.2306365966797
2017-06-13,146.8800048828125,144.80999755859375,145.89999389648438,146.5,1136900.0,141.01022338867188
2017-06-14,148.16000366210938,146.2100067138672,146.4600067138672,147.41000366210938,1138200.0,141.88616943359375
2017-06-15,148.49000549316406,146.25999450683594,146.88999938964844,148.44000244140625,856400.0,142.87754821777344
2017-06-16,149.1699981689453,147.85000610351562,148.8300018310547,148.49000549316406,1324300.0,142.92568969726562
2017-06-19,150.39999389648438,148.82000732421875,149.5800018310547,149.39999389648438,1167000.0,143.80157470703125
2017-06-20,149.3800048828125,146.86000061035156,149.3699951171875,147.22000122070312,1331800.0,141.7032470703125
2017-06-21,147.69000244140625,144.8000030517578,147.22000122070312,145.22000122070312,1627500.0,139.7781982421875
2017-06-22,145.6999969482422,144.67999267578125,145.22999572753906,145.3800048828125,1327500.0,139.93218994140625
2017-06-23,147.1199951171875,145.16000366210938,145.77999877929688,146.6999969482422,1515300.0,141.2027587890625
2017-06-26,148.10000610351562,146.1699981689453,147.1699981689453,146.27000427246094,836800.0,140.78884887695312
2017-06-27,147.5500030517578,145.55999755859375,146.7100067138672,146.08999633789062,838000.0,140.6156005859375
2017-06-28,149.0500030517578,146.5800018310547,146.89999389648438,148.89999389648438,1081500.0,143.32029724121094
2017-06-29,149.8800048828125,145.8699951171875,149.11000061035156,146.0399932861328,1404200.0,140.56748962402344
2017-06-30,146.83999633789062,145.7100067138672,146.3800048828125,145.99000549316406,1934000.0,140.5193634033203
2017-07-03,147.63999938964844,145.72000122070312,146.4199981689453,145.72000122070312,599800.0,140.2594757080078
2017-07-05,148.4199981689453,146.07000732421875,146.07000732421875,147.52999877929688,1240100.0,142.0016326904297
2017-07-06,147.8699951171875,145.75,147.27000427246094,146.35000610351562,1015300.0,140.86585998535156
2017-07-07,149.8000030517578,145.97000122070312,146.50999450683594,148.7899932861328,1338400.0,143.21441650390625
2017-07-10,149.27000427246094,148.0399932861328,148.5500030517578,148.8000030517578,1237000.0,143.22406005859375
2017-07-11,148.5500030517578,146.9600067138672,148.30999755859375,147.89999389648438,800100.0,142.35775756835938
2017-07-12,149.8800048828125,148.02000427246094,148.47999572753906,149.44000244140625,970900.0,143.84010314941406
2017-07-13,150.00999450683594,148.2899932861328,149.35000610351562,149.64999389648438,1415100.0,144.0421905517578
2017-07-14,149.99000549316406,148.58999633789062,149.22000122070312,149.47000122070312,1349800.0,143.86895751953125
2017-07-17,149.9600067138672,148.57000732421875,149.25999450683594,149.50999450683594,1117100.0,143.90744018554688
2017-07-18,150.16000366210938,148.19000244140625,148.7899932861328,149.8699951171875,584000.0,144.25393676757812
2017-07-19,150.35000610351562,149.3800048828125,150.00999450683594,150.19000244140625,892000.0,144.5619659423828
2017-07-20,151.6300048828125,150.2100067138672,150.3300018310547,151.1199951171875,1046300.0,145.45712280273438
2017-07-21,154.66000366210938,150.89999389648438,150.89999389648438,153.85000610351562,2490000.0,148.08482360839844
2017-07-24,155.1699981689453,153.72000122070312,153.77000427246094,154.7899932861328,1080000.0,148.9895782470703
2017-07-25,157.42999267578125,154.6300048828125,155.9499969482422,155.14999389648438,820100.0,149.33607482910156
